Timestamp,Encoder Angle DXL1 (degrees),Encoder Angle DXL2 (degrees)
1728833177.7912219,161.75824175824175,149.8021978021978
1728833178.3091295,162.72527472527472,149.8021978021978
1728833178.8418677,163.69230769230768,149.8021978021978
1728833179.3732362,164.74725274725273,149.8021978021978
1728833179.8936238,165.7142857142857,149.8021978021978
1728833180.427139,166.76923076923077,149.8021978021978
1728833180.952441,167.82417582417582,149.8021978021978
1728833181.4717455,168.7032967032967,149.8021978021978
1728833182.0126848,169.75824175824175,149.8021978021978
1728833182.5292506,170.72527472527472,149.8021978021978
1728833183.0668526,171.7802197802198,149.8901098901099
1728833183.59573,172.74725274725276,149.8021978021978
1728833184.1147518,173.71428571428572,149.8021978021978
1728833184.6476703,174.76923076923077,149.8021978021978
1728833185.1733496,175.73626373626374,149.8901098901099
1728833185.6991267,176.7912087912088,149.8021978021978
1728833186.232273,177.84615384615387,149.8021978021978
1728833186.749407,178.8131868131868,149.8021978021978
1728833187.7862487,172.92307692307693,150.85714285714286
1728833188.3036134,158.5054945054945,150.85714285714286
1728833188.8291736,151.73626373626374,150.85714285714286
1728833189.3704891,152.6153846153846,150.85714285714286
1728833189.8880358,153.67032967032966,150.85714285714286
1728833190.4132168,154.72527472527474,150.85714285714286
1728833190.9490533,155.6923076923077,150.85714285714286
1728833191.4762304,156.74725274725276,150.85714285714286
1728833191.9985106,157.62637362637363,150.85714285714286
1728833192.5251303,158.6813186813187,150.85714285714286
1728833193.0652575,159.73626373626374,150.85714285714286
1728833193.5905724,160.7032967032967,150.85714285714286
1728833194.1168125,161.75824175824175,150.85714285714286
1728833194.649092,162.72527472527472,150.85714285714286
1728833195.1764731,163.69230769230768,150.85714285714286
1728833195.702072,164.74725274725273,150.85714285714286
1728833196.2266922,165.7142857142857,150.85714285714286
1728833196.7567854,166.76923076923077,150.85714285714286
1728833197.2854702,167.82417582417582,150.85714285714286
1728833197.8108966,168.7032967032967,150.94505494505495
1728833198.3362484,169.75824175824175,150.94505494505495
1728833198.8698363,170.72527472527472,150.85714285714286
1728833199.3954372,171.6923076923077,150.85714285714286
1728833199.9206429,172.74725274725276,150.94505494505495
1728833200.4543133,173.71428571428572,150.94505494505495
1728833200.9798174,174.85714285714286,150.94505494505495
1728833201.5018094,175.73626373626374,150.94505494505495
1728833202.035318,176.7912087912088,150.85714285714286
1728833202.564452,177.84615384615387,150.94505494505495
1728833203.0860326,178.8131868131868,150.85714285714286
1728833204.1054013,172.92307692307693,151.73626373626374
1728833204.6401448,158.5054945054945,151.82417582417582
1728833205.1591997,151.64835164835165,151.73626373626374
1728833205.697431,152.6153846153846,151.82417582417582
1728833206.2167754,153.67032967032966,151.82417582417582
1728833206.7437024,154.72527472527474,151.73626373626374
1728833207.2747624,155.6923076923077,151.82417582417582
1728833207.8010154,156.74725274725276,151.82417582417582
1728833208.339579,157.62637362637363,151.82417582417582
1728833208.8584235,158.76923076923077,151.82417582417582
1728833209.3873556,159.73626373626374,151.82417582417582
1728833209.9102883,160.7032967032967,151.82417582417582
1728833210.4463193,161.75824175824175,151.82417582417582
1728833210.9759254,162.72527472527472,151.82417582417582
1728833211.4946487,163.69230769230768,151.82417582417582
1728833212.0203352,164.74725274725273,151.82417582417582
1728833212.5608795,165.7142857142857,151.82417582417582
1728833213.0866702,166.76923076923077,151.82417582417582
1728833213.6078854,167.82417582417582,151.82417582417582
1728833214.1340306,168.7032967032967,151.82417582417582
1728833214.665469,169.75824175824175,151.82417582417582
1728833215.1926126,170.72527472527472,151.82417582417582
1728833215.7158937,171.7802197802198,151.82417582417582
1728833216.2487133,172.74725274725276,151.82417582417582
1728833216.7797537,173.8021978021978,151.82417582417582
1728833217.3004007,174.76923076923077,151.82417582417582
1728833217.8336911,175.82417582417582,151.82417582417582
1728833218.3676884,176.7912087912088,151.82417582417582
1728833218.8840077,177.84615384615387,151.82417582417582
1728833219.4185762,178.8131868131868,151.82417582417582
1728833220.4386067,172.92307692307693,152.6153846153846
1728833220.9720564,158.5934065934066,152.7032967032967
1728833221.4993432,151.64835164835165,152.7032967032967
1728833222.0192077,152.6153846153846,152.7032967032967
1728833222.5555143,153.67032967032966,152.7032967032967
1728833223.081516,154.63736263736263,152.7032967032967
1728833223.6080253,155.6923076923077,152.7032967032967
1728833224.141074,156.65934065934067,152.7032967032967
1728833224.6587934,157.62637362637363,152.7032967032967
1728833225.188203,158.76923076923077,152.7032967032967
1728833225.7235851,159.73626373626374,152.7032967032967
1728833226.2435515,160.7032967032967,152.7032967032967
1728833226.768962,161.75824175824175,152.7032967032967
1728833227.3069732,162.72527472527472,152.7032967032967
1728833227.8274307,163.69230769230768,152.7032967032967
1728833228.3618999,164.74725274725273,152.7032967032967
1728833228.8796957,165.6263736263736,152.7032967032967
1728833229.4079764,166.76923076923077,152.7032967032967
1728833229.9319212,167.73626373626374,152.7912087912088
1728833230.4686444,168.7032967032967,152.7912087912088
1728833231.0007567,169.75824175824175,152.7912087912088
1728833231.5273883,170.72527472527472,152.7912087912088
1728833232.0474215,171.7802197802198,152.7912087912088
1728833232.5825322,172.74725274725276,152.7912087912088
1728833233.1050076,173.71428571428572,152.7912087912088
1728833233.6338975,174.85714285714286,152.7912087912088
1728833234.1685567,175.82417582417582,152.7912087912088
1728833234.6860018,176.7912087912088,152.7912087912088
1728833235.2132006,177.84615384615387,152.7912087912088
1728833235.7510896,178.8131868131868,152.7912087912088
1728833236.765225,172.92307692307693,153.75824175824175
1728833237.300706,158.5934065934066,153.75824175824175
1728833237.8246174,151.64835164835165,153.75824175824175
1728833238.3569164,152.6153846153846,153.75824175824175
1728833238.8741515,153.67032967032966,153.75824175824175
1728833239.4077232,154.63736263736263,153.75824175824175
1728833239.9408267,155.60439560439562,153.75824175824175
1728833240.45955,156.74725274725276,153.75824175824175
1728833240.9922547,157.62637362637363,153.75824175824175
1728833241.5200837,158.76923076923077,153.75824175824175
1728833242.0430834,159.73626373626374,153.75824175824175
1728833242.577086,160.7032967032967,153.75824175824175
1728833243.095255,161.75824175824175,153.75824175824175
1728833243.6375594,162.72527472527472,153.75824175824175
1728833244.1582205,163.6043956043956,153.75824175824175
1728833244.6791909,164.74725274725273,153.75824175824175
1728833245.2160513,165.7142857142857,153.75824175824175
1728833245.7458138,166.76923076923077,153.75824175824175
1728833246.2644994,167.73626373626374,153.75824175824175
1728833246.800489,168.7032967032967,153.75824175824175
1728833247.3308985,169.84615384615384,153.75824175824175
1728833247.8493044,170.72527472527472,153.75824175824175
1728833248.3829324,171.6923076923077,153.75824175824175
1728833248.900323,172.74725274725276,153.75824175824175
1728833249.4370658,173.71428571428572,153.75824175824175
1728833249.9677005,174.76923076923077,153.84615384615384
1728833250.4850547,175.82417582417582,153.75824175824175
1728833251.0190396,176.7912087912088,153.75824175824175
1728833251.5529437,177.84615384615387,153.75824175824175
1728833252.0729797,178.8131868131868,153.75824175824175
1728833253.105369,172.92307692307693,154.72527472527474
1728833253.6234596,158.5054945054945,154.72527472527474
1728833254.1578088,151.73626373626374,154.72527472527474
1728833254.675197,152.6153846153846,154.72527472527474
1728833255.2078774,153.67032967032966,154.72527472527474
1728833255.7417026,154.72527472527474,154.72527472527474
1728833256.2592592,155.60439560439562,154.72527472527474
1728833256.7937496,156.74725274725276,154.72527472527474
1728833257.3273046,157.62637362637363,154.72527472527474
1728833257.843655,158.76923076923077,154.72527472527474
1728833258.3703136,159.73626373626374,154.72527472527474
1728833258.9055657,160.7032967032967,154.72527472527474
1728833259.4252641,161.75824175824175,154.81318681318683
1728833259.9618654,162.72527472527472,154.72527472527474
1728833260.4800391,163.69230769230768,154.81318681318683
1728833261.0139728,164.74725274725273,154.81318681318683
1728833261.5412936,165.7142857142857,154.81318681318683
1728833262.07335,166.76923076923077,154.72527472527474
1728833262.6058965,167.82417582417582,154.81318681318683
1728833263.1324327,168.7032967032967,154.81318681318683
1728833263.6497035,169.75824175824175,154.81318681318683
1728833264.1842434,170.8131868131868,154.81318681318683
1728833264.7152867,171.7802197802198,154.81318681318683
1728833265.2350998,172.83516483516485,154.81318681318683
1728833265.7677684,173.8021978021978,154.81318681318683
1728833266.2855146,174.85714285714286,154.81318681318683
1728833266.8199503,175.82417582417582,154.81318681318683
1728833267.3524296,176.7032967032967,154.81318681318683
1728833267.8700202,177.84615384615387,154.81318681318683
1728833268.4040062,178.8131868131868,154.81318681318683
1728833269.4237466,172.92307692307693,155.6923076923077
1728833269.9572637,158.5934065934066,155.6923076923077
1728833270.491113,151.73626373626374,155.6923076923077
1728833271.0092735,152.6153846153846,155.7802197802198
1728833271.5415766,153.67032967032966,155.6923076923077
1728833272.0722985,154.72527472527474,155.6923076923077
1728833272.5917034,155.6923076923077,155.6923076923077
1728833273.1270285,156.65934065934067,155.6923076923077
1728833273.6459806,157.62637362637363,155.6923076923077
1728833274.177498,158.76923076923077,155.7802197802198
1728833274.7108986,159.73626373626374,155.6923076923077
1728833275.228916,160.7032967032967,155.7802197802198
1728833275.7629354,161.75824175824175,155.7802197802198
1728833276.2959945,162.72527472527472,155.6923076923077
1728833276.817149,163.69230769230768,155.6923076923077
1728833277.347502,164.74725274725273,155.6923076923077
1728833277.8652976,165.7142857142857,155.7802197802198
1728833278.4066973,166.76923076923077,155.6923076923077
1728833278.925312,167.73626373626374,155.7802197802198
1728833279.4486632,168.7032967032967,155.7802197802198
1728833279.991164,169.75824175824175,155.7802197802198
1728833280.5096905,170.72527472527472,155.7802197802198
1728833281.0336945,171.7802197802198,155.7802197802198
1728833281.5601857,172.74725274725276,155.7802197802198
1728833282.1020598,173.71428571428572,155.7802197802198
1728833282.6275597,174.85714285714286,155.7802197802198
1728833283.1501045,175.82417582417582,155.7802197802198
1728833283.678012,176.7912087912088,155.7802197802198
1728833284.2117202,177.84615384615387,155.7802197802198
1728833284.7413912,178.8131868131868,155.7802197802198
1728833285.7566504,172.92307692307693,156.74725274725276
1728833286.277241,158.5054945054945,156.74725274725276
1728833286.8104324,151.64835164835165,156.83516483516485
1728833287.343078,152.6153846153846,156.83516483516485
1728833287.875548,153.75824175824175,156.83516483516485
1728833288.3935428,154.72527472527474,156.83516483516485
1728833288.9271731,155.60439560439562,156.83516483516485
1728833289.4568489,156.74725274725276,156.83516483516485
1728833289.9808366,157.62637362637363,156.83516483516485
1728833290.5145202,158.76923076923077,156.83516483516485
1728833291.0315208,159.73626373626374,156.83516483516485
1728833291.5660646,160.7032967032967,156.83516483516485
1728833292.0984879,161.75824175824175,156.83516483516485
1728833292.6158605,162.72527472527472,156.83516483516485
1728833293.147624,163.69230769230768,156.83516483516485
1728833293.6672573,164.74725274725273,156.83516483516485
1728833294.1992033,165.7142857142857,156.83516483516485
1728833294.7273502,166.76923076923077,156.83516483516485
1728833295.2507594,167.73626373626374,156.92307692307693
1728833295.784117,168.7032967032967,156.83516483516485
1728833296.3177986,169.75824175824175,156.83516483516485
1728833296.8365734,170.72527472527472,156.83516483516485
1728833297.3708389,171.7802197802198,156.92307692307693
1728833297.888917,172.74725274725276,156.83516483516485
1728833298.421935,173.71428571428572,156.92307692307693
1728833298.9543822,174.76923076923077,156.83516483516485
1728833299.4876606,175.73626373626374,156.92307692307693
1728833300.0052104,176.7912087912088,156.92307692307693
1728833300.5393565,177.84615384615387,156.92307692307693
1728833301.0560498,178.90109890109892,156.92307692307693
1728833302.0925252,172.92307692307693,157.71428571428572
1728833302.6100914,158.5054945054945,157.71428571428572
1728833303.1422708,151.64835164835165,157.71428571428572
1728833303.6644216,152.6153846153846,157.8021978021978
1728833304.201012,153.75824175824175,157.8021978021978
1728833304.7296064,154.72527472527474,157.8021978021978
1728833305.24687,155.60439560439562,157.8021978021978
1728833305.7787304,156.65934065934067,157.8021978021978
1728833306.3134644,157.62637362637363,157.71428571428572
1728833306.8309677,158.6813186813187,157.8021978021978
1728833307.3660777,159.73626373626374,157.71428571428572
1728833307.8949256,160.7032967032967,157.71428571428572
1728833308.4156518,161.75824175824175,157.8021978021978
1728833308.9494326,162.72527472527472,157.8021978021978
1728833309.4829295,163.69230769230768,157.8021978021978
1728833310.0009427,164.74725274725273,157.8021978021978
1728833310.5336049,165.7142857142857,157.71428571428572
1728833311.0671577,166.76923076923077,157.8021978021978
1728833311.5845423,167.73626373626374,157.8021978021978
1728833312.118864,168.7032967032967,157.8021978021978
1728833312.6366596,169.75824175824175,157.8021978021978
1728833313.1709714,170.72527472527472,157.8021978021978
1728833313.7021673,171.7802197802198,157.8021978021978
1728833314.2304685,172.74725274725276,157.8021978021978
1728833314.7541711,173.71428571428572,157.8021978021978
1728833315.2837648,174.76923076923077,157.8021978021978
1728833315.8062844,175.73626373626374,157.8021978021978
1728833316.3392086,176.7032967032967,157.8021978021978
1728833316.8579648,177.84615384615387,157.8021978021978
1728833317.3896837,178.90109890109892,157.8021978021978
1728833318.4104786,172.92307692307693,158.76923076923077
1728833318.9450316,158.5934065934066,158.76923076923077
1728833319.4770956,151.64835164835165,158.76923076923077
1728833319.996116,152.6153846153846,158.76923076923077
1728833320.5288682,153.67032967032966,158.76923076923077
1728833321.0613112,154.63736263736263,158.76923076923077
1728833321.579675,155.6923076923077,158.76923076923077
1728833322.1137533,156.65934065934067,158.76923076923077
1728833322.6427567,157.62637362637363,158.76923076923077
1728833323.163557,158.76923076923077,158.76923076923077
1728833323.7024293,159.73626373626374,158.76923076923077
1728833324.2237976,160.7032967032967,158.76923076923077
1728833324.7430058,161.75824175824175,158.76923076923077
1728833325.2818332,162.72527472527472,158.76923076923077
1728833325.8107774,163.6043956043956,158.76923076923077
1728833326.3392465,164.74725274725273,158.76923076923077
1728833326.867454,165.7142857142857,158.76923076923077
1728833327.3937817,166.76923076923077,158.76923076923077
1728833327.9197605,167.73626373626374,158.76923076923077
1728833328.4522753,168.7032967032967,158.76923076923077
1728833328.980175,169.75824175824175,158.76923076923077
1728833329.5000458,170.8131868131868,158.76923076923077
1728833330.034557,171.6923076923077,158.76923076923077
1728833330.5544164,172.74725274725276,158.76923076923077
1728833331.0882154,173.8021978021978,158.76923076923077
1728833331.6062918,174.76923076923077,158.76923076923077
1728833332.1391222,175.73626373626374,158.76923076923077
1728833332.6726964,176.7032967032967,158.76923076923077
1728833333.2004316,177.84615384615387,158.76923076923077
1728833333.7258918,178.90109890109892,158.76923076923077
1728833334.7439764,172.92307692307693,159.73626373626374
1728833335.2782645,158.5054945054945,159.73626373626374
1728833335.7954485,151.64835164835165,159.73626373626374
1728833336.3285968,152.6153846153846,159.82417582417582
1728833336.8624897,153.67032967032966,159.82417582417582
1728833337.3901672,154.63736263736263,159.82417582417582
1728833337.9137938,155.6923076923077,159.82417582417582
1728833338.4470994,156.74725274725276,159.73626373626374
1728833338.9641054,157.62637362637363,159.82417582417582
1728833339.5015924,158.6813186813187,159.82417582417582
1728833340.0319421,159.64835164835165,159.82417582417582
1728833340.5491025,160.7032967032967,159.82417582417582
1728833341.0838168,161.75824175824175,159.82417582417582
1728833341.6074038,162.72527472527472,159.82417582417582
1728833342.134569,163.69230769230768,159.82417582417582
1728833342.668941,164.74725274725273,159.82417582417582
1728833343.1849513,165.7142857142857,159.82417582417582
1728833343.7191465,166.76923076923077,159.82417582417582
1728833344.2528782,167.73626373626374,159.82417582417582
1728833344.780374,168.7032967032967,159.82417582417582
1728833345.3047216,169.75824175824175,159.82417582417582
1728833345.8366563,170.72527472527472,159.82417582417582
1728833346.3546252,171.6923076923077,159.82417582417582
1728833346.8887565,172.74725274725276,159.82417582417582
1728833347.4060466,173.71428571428572,159.82417582417582
1728833347.9388254,174.85714285714286,159.82417582417582
1728833348.4650085,175.73626373626374,159.82417582417582
1728833348.9983358,176.7032967032967,159.82417582417582
1728833349.5242052,177.84615384615387,159.82417582417582
1728833350.0581355,178.90109890109892,159.82417582417582
1728833351.0774999,172.92307692307693,160.7912087912088
1728833351.61125,158.5934065934066,160.7032967032967
1728833352.1386085,151.64835164835165,160.7912087912088
1728833352.6609702,152.6153846153846,160.7912087912088
1728833353.179774,153.67032967032966,160.7912087912088
1728833353.7135675,154.72527472527474,160.7912087912088
1728833354.2472646,155.60439560439562,160.7912087912088
1728833354.7652798,156.74725274725276,160.7912087912088
1728833355.2989657,157.62637362637363,160.7912087912088
1728833355.8233285,158.76923076923077,160.7912087912088
1728833356.3535433,159.73626373626374,160.7912087912088
1728833356.8830879,160.7032967032967,160.7912087912088
1728833357.4013727,161.75824175824175,160.7912087912088
1728833357.943794,162.72527472527472,160.7912087912088
1728833358.4680777,163.69230769230768,160.7912087912088
1728833358.9851606,164.74725274725273,160.7912087912088
1728833359.5129466,165.7142857142857,160.7912087912088
1728833360.0436552,166.76923076923077,160.7912087912088
1728833360.5813515,167.73626373626374,160.7912087912088
1728833361.1016338,168.7032967032967,160.7912087912088
1728833361.6366875,169.84615384615384,160.7912087912088
1728833362.15586,170.72527472527472,160.7912087912088
1728833362.6880991,171.7802197802198,160.7912087912088
1728833363.2226217,172.74725274725276,160.7912087912088
1728833363.7402809,173.71428571428572,160.7912087912088
1728833364.275548,174.85714285714286,160.7912087912088
1728833364.8063383,175.82417582417582,160.7912087912088
1728833365.324201,176.7912087912088,160.7912087912088
1728833365.8579082,177.84615384615387,160.7912087912088
1728833366.3798616,178.90109890109892,160.7912087912088
1728833367.4103577,172.92307692307693,161.84615384615384
1728833367.9347637,158.5934065934066,161.84615384615384
1728833368.4613853,151.64835164835165,161.84615384615384
1728833368.9948564,152.6153846153846,161.84615384615384
1728833369.5165362,153.67032967032966,161.84615384615384
1728833370.0453522,154.72527472527474,161.84615384615384
1728833370.5717783,155.6923076923077,161.84615384615384
1728833371.1026864,156.65934065934067,161.84615384615384
1728833371.635573,157.62637362637363,161.84615384615384
1728833372.1542242,158.6813186813187,161.84615384615384
1728833372.6877668,159.73626373626374,161.84615384615384
1728833373.2184873,160.7032967032967,161.84615384615384
1728833373.7465112,161.75824175824175,161.84615384615384
1728833374.2676897,162.72527472527472,161.84615384615384
1728833374.8011227,163.69230769230768,161.84615384615384
1728833375.3213613,164.74725274725273,161.84615384615384
1728833375.854311,165.7142857142857,161.84615384615384
1728833376.3708894,166.76923076923077,161.84615384615384
1728833376.9063835,167.73626373626374,161.84615384615384
1728833377.4380352,168.7032967032967,161.84615384615384
1728833377.95627,169.75824175824175,161.84615384615384
1728833378.4895306,170.72527472527472,161.84615384615384
1728833379.0226762,171.6923076923077,161.84615384615384
1728833379.541221,172.74725274725276,161.84615384615384
1728833380.0668743,173.71428571428572,161.84615384615384
1728833380.6018355,174.85714285714286,161.84615384615384
1728833381.1278386,175.82417582417582,161.84615384615384
1728833381.660162,176.7912087912088,161.84615384615384
1728833382.1783626,177.93406593406593,161.84615384615384
1728833382.7111757,178.90109890109892,161.84615384615384
1728833383.7318113,172.92307692307693,162.72527472527472
1728833384.2580323,158.5934065934066,162.72527472527472
1728833384.7981672,151.73626373626374,162.72527472527472
1728833385.322682,152.6153846153846,162.72527472527472
1728833385.847426,153.67032967032966,162.8131868131868
1728833386.3671145,154.63736263736263,162.72527472527472
1728833386.8985896,155.6923076923077,162.72527472527472
1728833387.432535,156.74725274725276,162.72527472527472
1728833387.9515984,157.62637362637363,162.8131868131868
1728833388.486377,158.76923076923077,162.8131868131868
1728833389.0190384,159.73626373626374,162.8131868131868
1728833389.5453827,160.7032967032967,162.72527472527472
1728833390.075107,161.75824175824175,162.8131868131868
1728833390.6042173,162.72527472527472,162.8131868131868
1728833391.121778,163.69230769230768,162.8131868131868
1728833391.6523044,164.74725274725273,162.8131868131868
1728833392.1875236,165.7142857142857,162.8131868131868
1728833392.7054722,166.76923076923077,162.8131868131868
1728833393.2331605,167.73626373626374,162.8131868131868
1728833393.759699,168.7032967032967,162.8131868131868
1728833394.29029,169.75824175824175,162.8131868131868
1728833394.8176885,170.72527472527472,162.8131868131868
1728833395.3535345,171.7802197802198,162.8131868131868
1728833395.873217,172.83516483516485,162.8131868131868
1728833396.409754,173.71428571428572,162.8131868131868
1728833396.9255583,174.76923076923077,162.8131868131868
1728833397.4544935,175.73626373626374,162.8131868131868
1728833397.9801078,176.7912087912088,162.72527472527472
1728833398.5112455,177.84615384615387,162.8131868131868
1728833399.0387084,178.90109890109892,162.8131868131868
1728833400.061626,172.92307692307693,163.6043956043956
1728833400.59736,158.5934065934066,163.6043956043956
1728833401.1165836,151.64835164835165,163.69230769230768
1728833401.6482067,152.6153846153846,163.69230769230768
1728833402.180168,153.67032967032966,163.69230769230768
1728833402.7014608,154.72527472527474,163.6043956043956
1728833403.2327673,155.60439560439562,163.69230769230768
1728833403.766168,156.74725274725276,163.69230769230768
1728833404.2863286,157.62637362637363,163.6043956043956
1728833404.8115447,158.6813186813187,163.69230769230768
1728833405.3486347,159.73626373626374,163.69230769230768
1728833405.8684,160.7032967032967,163.69230769230768
1728833406.3983436,161.75824175824175,163.69230769230768
1728833406.9199927,162.72527472527472,163.6043956043956
1728833407.454485,163.69230769230768,163.69230769230768
1728833407.984662,164.74725274725273,163.69230769230768
1728833408.505244,165.7142857142857,163.69230769230768
1728833409.0385563,166.76923076923077,163.69230769230768
1728833409.5676062,167.73626373626374,163.69230769230768
1728833410.0914276,168.7032967032967,163.69230769230768
1728833410.6253033,169.75824175824175,163.69230769230768
1728833411.1428528,170.72527472527472,163.69230769230768
1728833411.6765559,171.6923076923077,163.69230769230768
1728833412.2098093,172.74725274725276,163.69230769230768
1728833412.7266915,173.71428571428572,163.69230769230768
1728833413.2520442,174.85714285714286,163.6043956043956
1728833413.7913268,175.82417582417582,163.69230769230768
1728833414.3147235,176.7032967032967,163.69230769230768
1728833414.8441434,177.93406593406593,163.69230769230768
1728833415.3783004,178.98901098901098,163.69230769230768
1728833416.3974464,172.83516483516485,164.74725274725273
1728833416.9202266,158.5934065934066,164.74725274725273
1728833417.4569414,151.64835164835165,164.74725274725273
1728833417.9845512,152.6153846153846,164.74725274725273
1728833418.4997182,153.67032967032966,164.83516483516482
1728833419.0339563,154.72527472527474,164.83516483516482
1728833419.5671487,155.6923076923077,164.74725274725273
1728833420.0851223,156.65934065934067,164.83516483516482
1728833420.6192236,157.62637362637363,164.83516483516482
1728833421.1516812,158.6813186813187,164.83516483516482
1728833421.670641,159.73626373626374,164.83516483516482
1728833422.20385,160.7032967032967,164.83516483516482
1728833422.720842,161.75824175824175,164.74725274725273
1728833423.2539449,162.72527472527472,164.74725274725273
1728833423.788514,163.69230769230768,164.83516483516482
1728833424.307295,164.74725274725273,164.83516483516482
1728833424.8411832,165.7142857142857,164.83516483516482
1728833425.3724055,166.76923076923077,164.83516483516482
1728833425.8903246,167.73626373626374,164.83516483516482
1728833426.423373,168.7032967032967,164.83516483516482
1728833426.9577692,169.84615384615384,164.83516483516482
1728833427.4740777,170.8131868131868,164.83516483516482
1728833428.009467,171.6923076923077,164.83516483516482
1728833428.5395513,172.83516483516485,164.74725274725273
1728833429.0609517,173.71428571428572,164.83516483516482
1728833429.5941963,174.85714285714286,164.83516483516482
1728833430.1113155,175.82417582417582,164.83516483516482
1728833430.64485,176.7912087912088,164.83516483516482
1728833431.1791477,177.84615384615387,164.83516483516482
1728833431.6964893,178.90109890109892,164.83516483516482
1728833432.7294364,172.92307692307693,165.6263736263736
1728833433.2581398,158.5934065934066,165.6263736263736
1728833433.7818077,151.64835164835165,165.6263736263736
1728833434.299886,152.6153846153846,165.7142857142857
1728833434.8329687,153.67032967032966,165.6263736263736
1728833435.360171,154.63736263736263,165.7142857142857
1728833435.8931189,155.6923076923077,165.7142857142857
1728833436.4180307,156.65934065934067,165.7142857142857
1728833436.9524813,157.62637362637363,165.7142857142857
1728833437.476384,158.6813186813187,165.7142857142857
1728833437.9961762,159.64835164835165,165.7142857142857
1728833438.5224016,160.7032967032967,165.7142857142857
1728833439.0542238,161.75824175824175,165.7142857142857
1728833439.5857377,162.72527472527472,165.7142857142857
1728833440.1059966,163.69230769230768,165.7142857142857
1728833440.6399307,164.74725274725273,165.7142857142857
1728833441.165897,165.7142857142857,165.7142857142857
1728833441.7012372,166.76923076923077,165.7142857142857
1728833442.224714,167.73626373626374,165.7142857142857
1728833442.7577775,168.7032967032967,165.7142857142857
1728833443.2756586,169.75824175824175,165.7142857142857
1728833443.8088756,170.72527472527472,165.7142857142857
1728833444.3278263,171.7802197802198,165.7142857142857
1728833444.8679338,172.74725274725276,165.7142857142857
1728833445.3988318,173.71428571428572,165.7142857142857
1728833445.9188292,174.85714285714286,165.7142857142857
1728833446.44463,175.73626373626374,165.7142857142857
1728833446.9802635,176.7032967032967,165.7142857142857
1728833447.5023708,177.84615384615387,165.7142857142857
1728833448.0302908,178.90109890109892,165.7142857142857
1728833449.0488822,172.92307692307693,166.76923076923077
1728833449.5836267,158.5934065934066,166.76923076923077
1728833450.1120698,151.73626373626374,166.76923076923077
1728833450.6405954,152.6153846153846,166.85714285714286
1728833451.1711156,153.67032967032966,166.85714285714286
1728833451.6948764,154.63736263736263,166.85714285714286
1728833452.2239907,155.6923076923077,166.85714285714286
1728833452.7487092,156.65934065934067,166.85714285714286
1728833453.2786942,157.62637362637363,166.85714285714286
1728833453.8114352,158.76923076923077,166.85714285714286
1728833454.3334231,159.64835164835165,166.85714285714286
1728833454.8663785,160.7032967032967,166.85714285714286
1728833455.3950438,161.75824175824175,166.85714285714286
1728833455.9191878,162.46153846153845,166.94505494505495
1728833456.4401355,163.6043956043956,166.85714285714286
1728833456.9746175,164.74725274725273,166.85714285714286
1728833457.4943037,165.7142857142857,166.85714285714286
1728833458.033836,166.85714285714286,166.85714285714286
1728833458.5512123,167.82417582417582,166.94505494505495
1728833459.0848238,168.7032967032967,166.85714285714286
